species_name,occurrence_no,accepted_name,phylum,class,order,family,genus,lat,lng,diet,life_habit,environment,taxon_environment,primary_name,era_early,era_late
imbricatus,97154,Modiolus (Modiolus) imbricatus,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus (Modiolus),-33.466667,-70.75,suspension feeder,semi-infaunal,marine indet.,"lagoonal,coastal,inner shelf,outer shelf,oceanic,brackish,freshwater",Modiolus,Jurassic,No especificado
bulimoides,97155,Natica,Mollusca,Gastropoda,Sorbeoconcha,Naticidae,Natica,-33.466667,-70.75,carnivore,semi-infaunal,marine indet.,,Natica,Jurassic,No especificado
sp.,97156,Nerinella,Mollusca,Gastropoda,Heterostropha,Nerinellidae,Nerinella,-33.466667,-70.75,,epifaunal,marine indet.,,Nerinella,Jurassic,No especificado
hemicardia,97157,Pholadomya,Mollusca,Bivalvia,Pholadomyida,Pholadomyidae,Pholadomya,-33.466667,-70.75,suspension feeder,deep infaunal,marine indet.,,Pholadomya,Jurassic,No especificado
sp.,97158,Pinna,Mollusca,Bivalvia,Ostreida,Pinnidae,Pinna,-33.466667,-70.75,suspension feeder,semi-infaunal,marine indet.,"marine,brackish",Pinna,Jurassic,No especificado
laeviusclum,97159,Plagiostoma,Mollusca,Bivalvia,Pectinida,Limidae,Plagiostoma,-33.466667,-70.75,suspension feeder,low-level epifaunal,marine indet.,marine,Plagiostoma,Jurassic,No especificado
alata,97160,Weyla alata,Mollusca,Bivalvia,Pectinida,Neitheidae,Weyla,-33.466667,-70.75,suspension feeder,epifaunal,marine indet.,marine,Weyla,Jurassic,No especificado
corneolum,97161,Entolium (Entolium) corneolum,Mollusca,Bivalvia,Pectinida,Entoliidae,Entolium (Entolium),-33.466667,-70.75,suspension feeder,epifaunal,marine indet.,marine,Entolium,Jurassic,No especificado
ovatissima,97162,Lobothyris ovatissima,Brachiopoda,Rhynchonellata,Terebratulida,Lobothyrididae,Lobothyris,-33.466667,-70.75,suspension feeder,low-level epifaunal,marine indet.,marine,Lobothyris,Jurassic,No especificado
costata,97163,Lopha costata,Mollusca,Bivalvia,Ostreida,Ostreidae,Lopha,-33.466667,-70.75,suspension feeder,epifaunal,marine indet.,"hypersaline,marine,brackish",Lopha,Jurassic,No especificado
imbricatus,97164,Modiolus (Modiolus) imbricatus,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus (Modiolus),-33.466667,-70.75,suspension feeder,semi-infaunal,marine indet.,"lagoonal,coastal,inner shelf,outer shelf,oceanic,brackish,freshwater",Modiolus,Jurassic,No especificado
sp.,97165,Modiolus,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus,-33.466667,-70.75,suspension feeder,semi-infaunal,marine indet.,"lagoonal,coastal,inner shelf,outer shelf,oceanic,brackish,freshwater",Modiolus,Jurassic,No especificado
bulimoides,97166,Natica,Mollusca,Gastropoda,Sorbeoconcha,Naticidae,Natica,-33.466667,-70.75,carnivore,semi-infaunal,marine indet.,,Natica,Jurassic,No especificado
sp.,97167,Parallelodon,Mollusca,Bivalvia,Arcida,Parallelodontidae,Parallelodon,-33.466667,-70.75,suspension feeder,low-level epifaunal,marine indet.,,Parallelodon,Jurassic,No especificado
laeviusclum,97168,Plagiostoma,Mollusca,Bivalvia,Pectinida,Limidae,Plagiostoma,-33.466667,-70.75,suspension feeder,low-level epifaunal,marine indet.,marine,Plagiostoma,Jurassic,No especificado
armata,97169,Plicatula,Mollusca,Bivalvia,Pectinida,Plicatulidae,Plicatula,-33.466667,-70.75,suspension feeder,epifaunal,marine indet.,marine,Plicatula,Jurassic,No especificado
sp.,97170,Protocardia,Mollusca,Bivalvia,Cardiida,Cardiidae,Protocardia,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,,Protocardia,Jurassic,No especificado
alata,97171,Weyla alata,Mollusca,Bivalvia,Pectinida,Neitheidae,Weyla,-33.466667,-70.75,suspension feeder,epifaunal,marine indet.,marine,Weyla,Jurassic,No especificado
sp.,97172,Anisocardia,Mollusca,Bivalvia,Veneroidei,Arcticidae,Anisocardia,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,,Anisocardia,Jurassic,No especificado
andium,97173,Cardinia andium,Mollusca,Bivalvia,Carditida,Cardiniidae,Cardinia,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,marine,Cardinia,Jurassic,No especificado
turgida,97174,Gervilleioperna,Mollusca,Bivalvia,Ostreida,Malleidae,Gervilleioperna,-33.466667,-70.75,suspension feeder,epifaunal,marine indet.,"marine,brackish",Gervilleioperna,Jurassic,No especificado
araucana,97175,Gervillia,Mollusca,Bivalvia,Ostreida,Bakevelliidae,Gervillia,-33.466667,-70.75,suspension feeder,semi-infaunal,marine indet.,"marine,brackish",Gervillia,Jurassic,No especificado
ovatissima,97176,Lobothyris ovatissima,Brachiopoda,Rhynchonellata,Terebratulida,Lobothyrididae,Lobothyris,-33.466667,-70.75,suspension feeder,low-level epifaunal,marine indet.,marine,Lobothyris,Jurassic,No especificado
imbricatus,97177,Modiolus (Modiolus) imbricatus,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus (Modiolus),-33.466667,-70.75,suspension feeder,semi-infaunal,marine indet.,"lagoonal,coastal,inner shelf,outer shelf,oceanic,brackish,freshwater",Modiolus,Jurassic,No especificado
hemicardia,97178,Pholadomya,Mollusca,Bivalvia,Pholadomyida,Pholadomyidae,Pholadomya,-33.466667,-70.75,suspension feeder,deep infaunal,marine indet.,,Pholadomya,Jurassic,No especificado
uniformis,97179,Pleuromya uniformis,Mollusca,Bivalvia,Pholadida,Pleuromyidae,Pleuromya,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,,Pleuromya,Jurassic,No especificado
armata,97180,Plicatula,Mollusca,Bivalvia,Pectinida,Plicatulidae,Plicatula,-33.466667,-70.75,suspension feeder,epifaunal,marine indet.,marine,Plicatula,Jurassic,No especificado
sp.,97181,Protocardia,Mollusca,Bivalvia,Cardiida,Cardiidae,Protocardia,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,,Protocardia,Jurassic,No especificado
indet.,97182,Zygopleuridae,Mollusca,Gastropoda,Murchisoniina,Zygopleuridae,,-33.466667,-70.75,suspension feeder,epifaunal,marine indet.,,Zygopleuridae,Jurassic,No especificado
sp.,97183,Anisocardia,Mollusca,Bivalvia,Veneroidei,Arcticidae,Anisocardia,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,,Anisocardia,Jurassic,No especificado
ovatissima,97184,Lobothyris ovatissima,Brachiopoda,Rhynchonellata,Terebratulida,Lobothyrididae,Lobothyris,-33.466667,-70.75,suspension feeder,low-level epifaunal,marine indet.,marine,Lobothyris,Jurassic,No especificado
imbricatus,97185,Modiolus (Modiolus) imbricatus,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus (Modiolus),-33.466667,-70.75,suspension feeder,semi-infaunal,marine indet.,"lagoonal,coastal,inner shelf,outer shelf,oceanic,brackish,freshwater",Modiolus,Jurassic,No especificado
sp.,97186,Modiolus,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus,-33.466667,-70.75,suspension feeder,semi-infaunal,marine indet.,"lagoonal,coastal,inner shelf,outer shelf,oceanic,brackish,freshwater",Modiolus,Jurassic,No especificado
bulimoides,97187,Natica,Mollusca,Gastropoda,Sorbeoconcha,Naticidae,Natica,-33.466667,-70.75,carnivore,semi-infaunal,marine indet.,,Natica,Jurassic,No especificado
sp.,97188,Parallelodon,Mollusca,Bivalvia,Arcida,Parallelodontidae,Parallelodon,-33.466667,-70.75,suspension feeder,low-level epifaunal,marine indet.,,Parallelodon,Jurassic,No especificado
hemicardia,97189,Pholadomya,Mollusca,Bivalvia,Pholadomyida,Pholadomyidae,Pholadomya,-33.466667,-70.75,suspension feeder,deep infaunal,marine indet.,,Pholadomya,Jurassic,No especificado
laeviusclum,97190,Plagiostoma,Mollusca,Bivalvia,Pectinida,Limidae,Plagiostoma,-33.466667,-70.75,suspension feeder,low-level epifaunal,marine indet.,marine,Plagiostoma,Jurassic,No especificado
sp.,97191,Protocardia,Mollusca,Bivalvia,Cardiida,Cardiidae,Protocardia,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,,Protocardia,Jurassic,No especificado
duplicata,97192,Pseudolimea duplicata,Mollusca,Bivalvia,Pectinida,Limidae,Pseudolimea,-33.466667,-70.75,suspension feeder,low-level epifaunal,marine indet.,marine,Pseudolimea,Jurassic,No especificado
alata,97193,Weyla alata,Mollusca,Bivalvia,Pectinida,Neitheidae,Weyla,-33.466667,-70.75,suspension feeder,epifaunal,marine indet.,marine,Weyla,Jurassic,No especificado
sp.,97194,Anisocardia,Mollusca,Bivalvia,Veneroidei,Arcticidae,Anisocardia,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,,Anisocardia,Jurassic,No especificado
pintadae,97195,Bakevellia (Neobakevellia) pintadae,Mollusca,Bivalvia,Ostreida,Bakevelliidae,Bakevellia (Neobakevellia),-33.466667,-70.75,suspension feeder,semi-infaunal,marine indet.,"marine,brackish",Bakevellia,Jurassic,No especificado
sp.,97196,Cercomya,Mollusca,Bivalvia,Pandorida,Laternulidae,Cercomya,-33.466667,-70.75,suspension feeder,deep infaunal,marine indet.,,Cercomya,Jurassic,No especificado
sp.,97197,Exogyra,Mollusca,Bivalvia,Ostreida,Gryphaeidae,Exogyra,-33.466667,-70.75,suspension feeder,epifaunal,marine indet.,"marine,brackish",Exogyra,Jurassic,No especificado
curviceps,97198,Gibbirhynchia curviceps,Brachiopoda,Rhynchonellata,Rhynchonellida,Tetrarhynchiidae,Gibbirhynchia,-33.466667,-70.75,suspension feeder,epifaunal,marine indet.,marine,Gibbirhynchia,Jurassic,No especificado
ovatissima,97199,Lobothyris ovatissima,Brachiopoda,Rhynchonellata,Terebratulida,Lobothyrididae,Lobothyris,-33.466667,-70.75,suspension feeder,low-level epifaunal,marine indet.,marine,Lobothyris,Jurassic,No especificado
imbricatus,97200,Modiolus (Modiolus) imbricatus,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus (Modiolus),-33.466667,-70.75,suspension feeder,semi-infaunal,marine indet.,"lagoonal,coastal,inner shelf,outer shelf,oceanic,brackish,freshwater",Modiolus,Jurassic,No especificado
hemicardia,97201,Pholadomya,Mollusca,Bivalvia,Pholadomyida,Pholadomyidae,Pholadomya,-33.466667,-70.75,suspension feeder,deep infaunal,marine indet.,,Pholadomya,Jurassic,No especificado
uniformis,97202,Pleuromya uniformis,Mollusca,Bivalvia,Pholadida,Pleuromyidae,Pleuromya,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,,Pleuromya,Jurassic,No especificado
sp.,97203,Protocardia,Mollusca,Bivalvia,Cardiida,Cardiidae,Protocardia,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,,Protocardia,Jurassic,No especificado
ancatruzi,97204,Pseudotrapezium,Mollusca,Bivalvia,Veneroidei,Arcticidae,Pseudotrapezium,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,,Pseudotrapezium,Jurassic,No especificado
undulata,97205,Cercomya undulata,Mollusca,Bivalvia,Pandorida,Laternulidae,Cercomya,-33.466667,-70.75,suspension feeder,deep infaunal,marine indet.,,Cercomya,Jurassic,No especificado
wrighti,97206,Ctenostreon rugosum,Mollusca,Bivalvia,Pectinida,Limidae,Ctenostreon,-33.466667,-70.75,suspension feeder,low-level epifaunal,marine indet.,marine,Ctenostreon,Jurassic,No especificado
hartmanii,97207,Gervillia,Mollusca,Bivalvia,Ostreida,Bakevelliidae,Gervillia,-33.466667,-70.75,suspension feeder,semi-infaunal,marine indet.,"marine,brackish",Gervillia,Jurassic,No especificado
peregrina,97208,Gresslya peregrina,Mollusca,Bivalvia,Pholadida,Ceratomyidae,Gresslya,-33.466667,-70.75,suspension feeder,deep infaunal,marine indet.,,Gresslya,Jurassic,No especificado
darwini,97209,Gryphaea,Mollusca,Bivalvia,Ostreida,Gryphaeidae,Gryphaea,-33.466667,-70.75,suspension feeder,epifaunal,marine indet.,"marine,brackish",Gryphaea,Jurassic,No especificado
subpunctata,97210,Lobothyris punctata,Brachiopoda,Rhynchonellata,Terebratulida,Lobothyrididae,Lobothyris,-33.466667,-70.75,suspension feeder,low-level epifaunal,marine indet.,marine,Lobothyris,Jurassic,No especificado
bellona,97211,Cavilucina (Mesomiltha) bellona,Mollusca,Bivalvia,Lucinida,Lucinidae,Cavilucina (Mesomiltha),-33.466667,-70.75,chemosymbiotic,deep infaunal,marine indet.,,Mesomiltha,Jurassic,No especificado
huayquimili,97212,Mesomiltha,Mollusca,Bivalvia,Lucinida,Lucinidae,Mesomiltha,-33.466667,-70.75,"chemosymbiotic, suspension feeder",infaunal,marine indet.,,Mesomiltha,Jurassic,No especificado
gerthi,97213,Modiolus gerthi,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus,-33.466667,-70.75,suspension feeder,semi-infaunal,marine indet.,"lagoonal,coastal,inner shelf,outer shelf,oceanic,brackish,freshwater",Modiolus,Jurassic,No especificado
imbricatus,97214,Modiolus (Modiolus) imbricatus,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus (Modiolus),-33.466667,-70.75,suspension feeder,semi-infaunal,marine indet.,"lagoonal,coastal,inner shelf,outer shelf,oceanic,brackish,freshwater",Modiolus,Jurassic,No especificado
sp.,97215,Nerinoides,Mollusca,Gastropoda,Heterostropha,Nerineidae,Nerinoides,-33.466667,-70.75,,epifaunal,marine indet.,,Nerinoides,Jurassic,No especificado
fidicula,97216,Pholadomya (Pholadomya) fidicula,Mollusca,Bivalvia,Pholadomyida,Pholadomyidae,Pholadomya (Pholadomya),-33.466667,-70.75,suspension feeder,deep infaunal,marine indet.,,Pholadomya,Jurassic,No especificado
uniformis,97217,Pleuromya uniformis,Mollusca,Bivalvia,Pholadida,Pleuromyidae,Pleuromya,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,,Pleuromya,Jurassic,No especificado
striatula,97218,Protocardia striatula,Mollusca,Bivalvia,Cardiida,Cardiidae,Protocardia,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,,Protocardia,Jurassic,No especificado
indet.,97219,Rhynchonelloidea,Brachiopoda,Rhynchonellata,Rhynchonellida,Rhynchonellidae,Rhynchonelloidea,-33.466667,-70.75,suspension feeder,epifaunal,marine indet.,marine,Rhynchonelloidea,Jurassic,No especificado
sp.,97220,Vaugonia,Mollusca,Bivalvia,Trigoniida,Myophorellidae,Vaugonia,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,,Vaugonia,Jurassic,No especificado
aureliae,97221,Astarte,Mollusca,Bivalvia,Carditida,Astartidae,Astarte,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,marine,Astarte,Jurassic,No especificado
andium,97222,Cardinia andium,Mollusca,Bivalvia,Carditida,Cardiniidae,Cardinia,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,marine,Cardinia,Jurassic,No especificado
undulata,97223,Cercomya undulata,Mollusca,Bivalvia,Pandorida,Laternulidae,Cercomya,-33.466667,-70.75,suspension feeder,deep infaunal,marine indet.,,Cercomya,Jurassic,No especificado
textoria,97224,Chlamys textoria,Mollusca,Bivalvia,Pectinida,Pectinidae,Chlamys,-33.466667,-70.75,suspension feeder,epifaunal,marine indet.,marine,Chlamys,Jurassic,No especificado
proboscideum,97225,Ctenostreon proboscideum,Mollusca,Bivalvia,Pectinida,Limidae,Ctenostreon,-33.466667,-70.75,suspension feeder,low-level epifaunal,marine indet.,marine,Ctenostreon,Jurassic,No especificado
wrighti,97226,Ctenostreon rugosum,Mollusca,Bivalvia,Pectinida,Limidae,Ctenostreon,-33.466667,-70.75,suspension feeder,low-level epifaunal,marine indet.,marine,Ctenostreon,Jurassic,No especificado
corneolum,97227,Entolium (Entolium) corneolum,Mollusca,Bivalvia,Pectinida,Entoliidae,Entolium (Entolium),-33.466667,-70.75,suspension feeder,epifaunal,marine indet.,marine,Entolium,Jurassic,No especificado
abjectus,97228,Eopecten,Mollusca,Bivalvia,Pectinida,Pectinidae,Eopecten,-33.466667,-70.75,suspension feeder,low-level epifaunal,marine indet.,marine,Eopecten,Jurassic,No especificado
sp.,97229,Goniomya,Mollusca,Bivalvia,Pholadomyida,Pholadomyidae,Goniomya,-33.466667,-70.75,suspension feeder,deep infaunal,marine indet.,,Goniomya,Jurassic,No especificado
peregrina,97230,Gresslya peregrina,Mollusca,Bivalvia,Pholadida,Ceratomyidae,Gresslya,-33.466667,-70.75,suspension feeder,deep infaunal,marine indet.,,Gresslya,Jurassic,No especificado
aurita,97231,Gervilleioperna (Gervilleignoma) aurita,Mollusca,Bivalvia,Ostreida,Malleidae,Gervilleioperna (Gervilleignoma),-33.466667,-70.75,suspension feeder,epifaunal,marine indet.,"marine,brackish",Gervilleioperna,Jurassic,No especificado
pustulata,97232,Quadratojaworskiella pustulata,Mollusca,Bivalvia,Trigoniida,Laevitrigoniidae,Quadratojaworskiella,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,,Jaworskiella,Jurassic,No especificado
subpunctata,97233,Lobothyris punctata,Brachiopoda,Rhynchonellata,Terebratulida,Lobothyrididae,Lobothyris,-33.466667,-70.75,suspension feeder,low-level epifaunal,marine indet.,marine,Lobothyris,Jurassic,No especificado
solitaria,97234,Actinostreon gregareum,Mollusca,Bivalvia,Ostreida,Palaeolophidae,Actinostreon,-33.466667,-70.75,suspension feeder,epifaunal,marine indet.,"marine,brackish",Lopha,Jurassic,No especificado
bellona,97235,Cavilucina (Mesomiltha) bellona,Mollusca,Bivalvia,Lucinida,Lucinidae,Cavilucina (Mesomiltha),-33.466667,-70.75,chemosymbiotic,deep infaunal,marine indet.,,Mesomiltha,Jurassic,No especificado
imbricatus,97236,Modiolus (Modiolus) imbricatus,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus (Modiolus),-33.466667,-70.75,suspension feeder,semi-infaunal,marine indet.,"lagoonal,coastal,inner shelf,outer shelf,oceanic,brackish,freshwater",Modiolus,Jurassic,No especificado
neuquena,97237,Myoconcha neuquena,Mollusca,Bivalvia,Cardiida,Kalenteridae,Myoconcha,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,,Myoconcha,Jurassic,No especificado
fidicula,97238,Pholadomya (Pholadomya) fidicula,Mollusca,Bivalvia,Pholadomyida,Pholadomyidae,Pholadomya (Pholadomya),-33.466667,-70.75,suspension feeder,deep infaunal,marine indet.,,Pholadomya,Jurassic,No especificado
folium,97239,Pinna folium,Mollusca,Bivalvia,Ostreida,Pinnidae,Pinna,-33.466667,-70.75,suspension feeder,semi-infaunal,marine indet.,"marine,brackish",Pinna,Jurassic,No especificado
laeviusclum,97240,Plagiostoma,Mollusca,Bivalvia,Pectinida,Limidae,Plagiostoma,-33.466667,-70.75,suspension feeder,low-level epifaunal,marine indet.,marine,Plagiostoma,Jurassic,No especificado
uniformis,97241,Pleuromya uniformis,Mollusca,Bivalvia,Pholadida,Pleuromyidae,Pleuromya,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,,Pleuromya,Jurassic,No especificado
striatula,97242,Protocardia striatula,Mollusca,Bivalvia,Cardiida,Cardiidae,Protocardia,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,,Protocardia,Jurassic,No especificado
duplicata,97243,Pseudolimea duplicata,Mollusca,Bivalvia,Pectinida,Limidae,Pseudolimea,-33.466667,-70.75,suspension feeder,low-level epifaunal,marine indet.,marine,Pseudolimea,Jurassic,No especificado
indet.,97244,Rhynchonelloidea,Brachiopoda,Rhynchonellata,Rhynchonellida,Rhynchonellidae,Rhynchonelloidea,-33.466667,-70.75,suspension feeder,epifaunal,marine indet.,marine,Rhynchonelloidea,Jurassic,No especificado
stelzneri,97245,Trigonia,Mollusca,Bivalvia,Trigoniida,Trigoniidae,Trigonia,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,,Trigonia,Jurassic,No especificado
sp.,97246,Vaugonia,Mollusca,Bivalvia,Trigoniida,Myophorellidae,Vaugonia,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,,Vaugonia,Jurassic,No especificado
andium,97247,Cardinia andium,Mollusca,Bivalvia,Carditida,Cardiniidae,Cardinia,-33.466667,-70.75,suspension feeder,infaunal,marine indet.,marine,Cardinia,Jurassic,No especificado
textoria,97248,Chlamys textoria,Mollusca,Bivalvia,Pectinida,Pectinidae,Chlamys,-33.466667,-70.75,suspension feeder,epifaunal,marine indet.,marine,Chlamys,Jurassic,No especificado
wrighti,97249,Ctenostreon rugosum,Mollusca,Bivalvia,Pectinida,Limidae,Ctenostreon,-33.466667,-70.75,suspension feeder,low-level epifaunal,marine indet.,marine,Ctenostreon,Jurassic,No especificado
corneolum,97250,Entolium (Entolium) corneolum,Mollusca,Bivalvia,Pectinida,Entoliidae,Entolium (Entolium),-33.466667,-70.75,suspension feeder,epifaunal,marine indet.,marine,Entolium,Jurassic,No especificado
darwini,97251,Gryphaea,Mollusca,Bivalvia,Ostreida,Gryphaeidae,Gryphaea,-33.466667,-70.75,suspension feeder,epifaunal,marine indet.,"marine,brackish",Gryphaea,Jurassic,No especificado
subpunctata,97252,Lobothyris punctata,Brachiopoda,Rhynchonellata,Terebratulida,Lobothyrididae,Lobothyris,-33.466667,-70.75,suspension feeder,low-level epifaunal,marine indet.,marine,Lobothyris,Jurassic,No especificado
imbricatus,97253,Modiolus (Modiolus) imbricatus,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus (Modiolus),-33.466667,-70.75,suspension feeder,semi-infaunal,marine indet.,"lagoonal,coastal,inner shelf,outer shelf,oceanic,brackish,freshwater",Modiolus,Jurassic,No especificado
scalprum,97254,Modiolus (Modiolus) scalprum,Mollusca,Bivalvia,Mytilida,Mytilidae,Modiolus (Modiolus),-33.466667,-70.75,suspension feeder,semi-infaunal,marine indet.,"lagoonal,coastal,inner shelf,outer shelf,oceanic,brackish,freshwater",Modiolus,Jurassic,No especificado
rotundocaudata,97255,Pachymya (Pachymya) rotundocaudata,Mollusca,Bivalvia,Pholadomyida,Pholadomyidae,Pachymya (Pachymya),-33.466667,-70.75,suspension feeder,deep infaunal,marine indet.,,Pachymya,Jurassic,No especificado
